name,park_name,city_name,state_name,country_name,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,species_count,bio_category_count,abundance_total,conservation_total,features_list,activities_list,principal component 1,principal component 2,principal component 3,principal component 4,Class
Lower Pine Creek Waterfall Trail,Zion National Park,Springdale,Utah,United States,20.3426,1126.538,16.764,3,out and back,2.0,4.5,152,1666,6,656,96,88,37,-2.1201814607393814,1.2085753425499361,0.46542217029529037,0.2607769345049055,1
East Mesa Trail to Observation Point,Zion National Park,Mount Carmel Junction,Utah,United States,20.285,10782.578,211.836,3,out and back,3.0,4.5,189,1666,6,656,96,58,37,-2.023003669516649,0.7105412629755342,0.28333457118989996,0.9983712119070072,1
Many Pools Trail,Zion National Park,Springdale,Utah,United States,19.9568,3701.482,165.8112,3,out and back,2.0,4.5,148,1666,6,656,96,56,48,-2.0118723812180175,0.7329965294778514,0.16622807058998915,0.6649743374115077,1
West Rim Trail to Lava Point,Zion National Park,Springdale,Utah,United States,18.2426,45383.388,1911.7056,5,loop,2.0,4.5,99,1666,6,656,96,36,65,-1.1431038280890213,-1.3279017060733678,2.0451735962286666,1.1740108399096225,2
"Angels Landing, West Rim, Telephone Loop ",Zion National Park,Springdale,Utah,United States,18.0909,23496.364,1139.952,7,loop,3.0,5.0,115,1666,6,656,96,64,91,-1.2790154870334987,-0.39783676016515745,2.5851700509564144,0.2454100024219907,2
Zion Grotto Trail,Zion National Park,Springdale,Utah,United States,16.2146,1931.208,13.716,1,out and back,3.0,3.5,198,1666,6,656,96,44,37,-2.098097040372153,0.6343731664613279,-0.9821054751745009,0.553710246248397,1
Kolob Arch via La Verkin Creek Trail,Zion National Park,Cedar City,Utah,United States,15.4121,24301.034,542.8488,3,out and back,3.0,4.0,160,1666,6,656,96,58,91,-1.5768886323105802,0.11963000564634978,1.0669230923648196,-0.6500929676156029,1
The Subway Trail via Wildcat Canyon Trail,Zion National Park,Springdale,Utah,United States,15.3572,14323.126,434.9496,5,point to point,2.0,4.5,88,1666,6,656,96,48,54,-1.600033865359209,-0.3302953421991683,0.6088855551420704,0.8267961933503403,1
Northgate Peaks via Kolob Terrace,Zion National Park,Springdale,Utah,United States,14.7831,9656.04,340.7664,3,loop,2.0,4.5,103,1666,6,656,96,66,38,-1.854993758723881,0.22532835537215698,0.14732915245019435,0.5114537237545977,1
Kayenta Trail,Zion National Park,Springdale,Utah,United States,14.277,4988.954,127.7112,3,out and back,3.0,4.0,98,1666,6,656,96,66,21,-1.9133029138209512,0.18023518086439327,-0.39061773124075605,0.7572565869888115,1
Timber Creek Overlook Trail,Zion National Park,New Harmony,Utah,United States,14.2721,1770.274,77.724,3,out and back,2.0,4.0,180,1666,6,656,96,66,48,-1.9214630240526067,0.5579917973503346,-0.005707431834303211,0.18463415862121257,1
Court of the Patriarchs Viewpoint Trail,Zion National Park,Springdale,Utah,United States,13.7193,160.934,5.7912,1,out and back,3.0,3.5,98,1666,6,656,96,83,32,-2.0450399026050317,0.7133726449726558,-0.661016175393446,-0.3892728683426965,1
Echo Canyon Trail,Zion National Park,Springdale,Utah,United States,12.4431,9656.04,698.9064,3,out and back,2.0,4.0,13,1666,6,656,96,48,48,-1.5997812408024885,-0.5665423951930132,-0.14877988818049562,0.3441597494229157,1
Shelf Canyon Trail,Zion National Park,Springdale,Utah,United States,11.8567,1126.538,78.9432,3,out and back,1.0,4.5,34,1666,6,656,96,11,21,-1.8664988094797554,-0.6088330316146793,-1.5216075039793846,1.8622445798173377,1
East Rim Trail from Big Bend,Zion National Park,Orderville,Utah,United States,11.1935,15771.532,828.7512,3,point to point,2.0,4.5,22,1666,6,656,96,61,63,-1.5350634658041324,-0.4550345092648725,0.5029541090209806,-0.1850891741001694,1
Kolob Canyon Scenic Drive,Zion National Park,New Harmony,Utah,United States,10.9399,17059.004,456.8952,1,out and back,1.0,4.5,48,1666,6,656,96,54,45,-1.806230008389089,-0.12606745609711503,-0.43999650547826347,0.0730305511169852,1
Sand Bench Trail,Zion National Park,Springdale,Utah,United States,10.7516,9012.304,221.8944,3,loop,2.0,4.0,63,1666,6,656,96,56,10,-1.8073977969522634,-0.3828948425915209,-0.765868320405446,1.106240100940439,1
Cable Mountain Trail,Zion National Park,Hurricane,Utah,United States,10.4904,12070.05,317.9064,3,out and back,1.0,4.5,41,1666,6,656,96,65,48,-1.700037423355727,-0.1851182130727071,0.027768481663726648,0.04083065743890097,1
Hop Valley and Kolob Arch Trail,Zion National Park,Hurricane,Utah,United States,10.1887,23013.562,545.8968,3,out and back,2.0,4.0,60,1666,6,656,96,57,76,-1.4670725761115206,-0.49710002700265443,0.48800949054061915,-0.5684372312594747,1
Gifford Canyon Trail,Zion National Park,Hurricane,Utah,United States,10.1262,5793.624,324.9168,3,out and back,1.0,4.5,21,1666,6,656,96,53,65,-1.6625717873582564,-0.24398745837711988,-0.10926169870840266,-0.1922040260425191,1
West Rim Trail (Top-Down),Zion National Park,Springdale,Utah,United States,9.7431,25427.572,568.7568,5,point to point,2.0,5.0,49,1666,6,656,96,31,26,-1.4898337471946437,-1.205873826042366,0.049992206861099696,1.834495870151101,1
East Rim and East Mesa to Observation Point [CLOSED],Zion National Park,Mount Carmel Junction,Utah,United States,9.4445,11426.314,849.7824,5,out and back,3.0,5.0,1025,1666,6,656,96,76,54,-2.0990145840931222,1.9133419650385788,2.583349025781937,1.7727567460979334,3
Lady Mountain Trail,Zion National Park,Springdale,Utah,United States,9.2408,4023.35,812.9016,5,out and back,2.0,4.5,9,1666,6,656,96,48,54,-1.4307224582499256,-0.9097590872365077,0.29675828152088646,0.556201632917583,1
Deertrap Mountain Trail,Zion National Park,Orderville,Utah,United States,9.1917,17059.004,402.9456,5,out and back,1.0,4.5,29,1666,6,656,96,48,72,-1.3922128942541774,-0.8037979770217126,0.5420136435157705,0.07514886386147014,1
Zion Traverse: Lee Pass to East Rim Trailhead,Zion National Park,Kanarraville,Utah,United States,9.1337,79823.264,3118.7136,5,point to point,2.0,4.5,27,1666,6,656,96,67,95,-0.4304708073312246,-2.597881225973186,3.7803908922395717,-0.42451462195505113,2
South Fork Taylor Creek Trail,Zion National Park,New Harmony,Utah,United States,9.1097,4184.284,315.7728,3,out and back,2.0,4.5,46,1666,6,656,96,48,48,-1.714751105060802,-0.3436734328508633,-0.44350126862845896,0.3576463913798282,1
East Rim Trail Southern Trailhead,Zion National Park,Springdale,Utah,United States,8.9087,15932.466,412.6992,5,point to point,2.0,4.5,44,1666,6,656,96,58,52,-1.4640022467437879,-0.7312896971227192,0.45777019588401774,0.3936012411394294,1
East Mesa to Observation Point via Stave Spring Trail,Zion National Park,Springdale,Utah,United States,8.7137,18024.608,702.8688,5,out and back,2.0,5.0,27,1666,6,656,96,57,63,-1.3957066616211444,-0.8146360401239621,0.8423199326958828,0.27492341503020207,1
Wildcat Canyon Trail,Zion National Park,Virgin,Utah,United States,8.6894,18185.542,394.716,3,out and back,1.0,4.0,36,1666,6,656,96,48,59,-1.5234784812542914,-0.6855589131707109,-0.14438577355642504,-0.05478843473207753,1
East Mesa Trail to Blew by Peak,Zion National Park,Mount Carmel Junction,Utah,United States,8.413,6759.228,87.7824,1,out and back,1.0,4.5,62,1666,6,656,96,28,48,-1.8769168502282156,-0.23216237974960285,-1.308033440660185,0.42256913581211136,1
East Temple Saddle Trail,Zion National Park,Springdale,Utah,United States,8.3772,4988.954,396.8496,5,loop,2.0,4.5,18,1666,6,656,96,48,37,-1.5418010363836265,-0.8397230856767638,-0.15971262698483818,0.9176073587169347,1
Zion Park Scenic Byway: Hurricane to Mt. Carmel Junction,Zion National Park,La Verkin,Utah,United States,8.2248,76926.452,2044.9032,1,point to point,2.0,4.5,23,1666,6,656,96,47,29,-1.104599972017975,-2.0688552190269367,1.027345759127475,0.8289346904861105,2
Keyhole Canyon Loop,Zion National Park,Springdale,Utah,United States,8.0248,1287.472,67.9704,1,loop,1.0,4.5,14,1666,6,656,96,21,82,-1.7786558452212402,-0.23427551516006853,-1.1891328970840764,-0.4039069977946401,1
Mountain of the Sun Trail,Zion National Park,Springdale,Utah,United States,8.0225,10299.776,928.7256,5,out and back,2.0,4.5,9,1666,6,656,96,48,54,-1.3479037803601952,-1.125963599105013,0.42413247367395435,0.5442374364587308,1
La Verkin Creek Trail,Zion National Park,Hurricane,Utah,United States,7.8973,29933.724,708.9648,3,out and back,2.0,4.5,29,1666,6,656,96,41,52,-1.4313618169150535,-1.0754442851789314,0.08034189234441692,0.4302851283467802,1
Petroglyph Pools to Slot Canyon,Zion National Park,Springdale,Utah,United States,7.5137,1770.274,54.864,3,out and back,1.0,4.0,26,1666,6,656,96,79,26,-1.7763957981894507,-0.15240981963440597,-0.567792953611331,0.011084556496726955,1
Chinle Trail,Zion National Park,Hurricane,Utah,United States,7.3766,24944.77,546.8112,3,out and back,2.0,4.0,30,1666,6,656,96,56,94,-1.3356058320767035,-0.7106142557029802,0.580531494233167,-1.1438111867517229,1
Clear Creek Trail,Zion National Park,Springdale,Utah,United States,7.1861,3701.482,42.9768,1,out and back,1.0,3.5,12,1666,6,656,96,40,65,-1.721594602775415,-0.34638392657229855,-1.2750209422393204,-0.6578437805342474,1
South Guardian Angel via Kolob Terrace,Zion National Park,Springdale,Utah,United States,7.1502,18346.476,959.8152,5,out and back,2.0,4.5,7,1666,6,656,96,48,37,-1.3218529981456382,-1.3824409721945525,0.3273656976218317,0.9659789811277671,1
Progeny Peak Trail,Zion National Park,Springdale,Utah,United States,6.9563,4023.35,350.8248,3,out and back,2.0,4.5,15,1666,6,656,96,48,48,-1.6506466545020813,-0.5634416703438768,-0.5552311399450368,0.24586997580622896,1
The Whole Guacamole,Zion National Park,Hurricane,Utah,United States,6.8605,13196.588,163.9824,3,loop,2.0,4.0,14,1666,6,656,96,25,67,-1.5127579398846724,-0.9204899196272573,-0.7565201912545491,0.09305656025766673,1
Cockeye Falls Trail,Zion National Park,Springdale,Utah,United States,6.7232,7563.898,412.6992,5,loop,2.0,4.5,13,1666,6,656,96,61,37,-1.4999267766817275,-0.8411423361846476,0.045462853525433285,0.5879976686210638,1
West Bank of the Virgin River,Zion National Park,Springdale,Utah,United States,6.7073,9173.238,181.9656,1,out and back,,4.0,6,1666,6,656,96,28,27,-1.7891204545705541,-0.729235021629994,-1.7236071203448111,0.7075581649603566,1
Huber Wash Trail,Zion National Park,Springdale,Utah,United States,6.3929,7081.096,139.9032,3,out and back,1.0,4.0,18,1666,6,656,96,45,59,-1.5862733373556934,-0.6311693045545916,-0.645717580579088,-0.14449243480049304,1
East Mesa Trail,Zion National Park,Springdale,Utah,United States,6.3735,18829.278,891.8448,3,out and back,2.0,3.5,7,1666,6,656,96,48,48,-1.3479213112702568,-1.2634633661744203,-0.214161879366342,0.059352286161622234,1
Archaeology Trail,Zion National Park,Hurricane,Utah,United States,6.2322,482.802,15.8496,1,out and back,1.0,3.0,30,1666,6,656,96,44,48,-1.7448451167475452,-0.41640378725271093,-1.5950141851387998,-0.4422454417525597,1
Wildcat Canyon Connector Trail,Zion National Park,Hurricane,Utah,United States,5.963,15288.73,297.7896,3,out and back,1.0,4.5,11,1666,6,656,96,20,10,-1.653740253348935,-1.2610946384877701,-1.3985398606137405,1.7860452762639327,1
Checkerboard Arch Trail,Zion National Park,Kanab,Utah,United States,5.941,1770.274,258.7752,3,out and back,,3.5,11,1666,6,656,96,19,10,-1.651953097272361,-1.2516597609490197,-1.8567857549915927,1.5265699484717776,1
Kolob Reservoir Road,Zion National Park,Virgin,Utah,United States,5.9233,43291.246,1609.9536,1,point to point,1.0,4.5,14,1666,6,656,96,71,67,-1.263351415091319,-1.1102624511714534,0.9962628192958287,-0.8522569968498679,1
Separation Canyon Trail,Zion National Park,Mount Carmel Junction,Utah,United States,5.4141,4506.152,218.8464,3,loop,2.0,4.0,7,1666,6,656,96,56,48,-1.6007359535686247,-0.6262406140628932,-0.6499020596594747,-0.1337088247339953,1
Coalpits Wash,Zion National Park,Rockville,Utah,United States,5.3643,23335.43,263.9568,5,out and back,1.0,4.0,22,1666,6,656,96,41,32,-1.3656486501947578,-1.4224588266527118,-0.30725514726759073,0.9803565478113269,1
Hepworth and Roof Peaks Trail,Zion National Park,Springdale,Utah,United States,5.1855,10621.644,643.7376,5,loop,2.0,4.5,7,1666,6,656,96,48,37,-1.3953521075077935,-1.2503694585082734,-0.05984443455661519,0.8466253242953727,1
Lava Point Overlook,Zion National Park,Virgin,Utah,United States,5.1203,482.802,8.8392,1,out and back,2.0,3.5,13,1666,6,656,96,44,65,-1.714768264094835,-0.35912858000244025,-1.3577318107585599,-0.8139889133313811,1
Pine Creek Canyon,Zion National Park,Springdale,Utah,United States,5.1088,3862.416,247.8024,5,out and back,1.0,5.0,7,1666,6,656,96,9,10,-1.6020837649893749,-1.4612283792772462,-1.3213266970256556,2.425823584662951,1
Destination Peak Trail,Zion National Park,Springdale,Utah,United States,5.0928,8368.568,589.788,5,out and back,2.0,4.5,6,1666,6,656,96,48,37,-1.417355739643281,-1.2019207581806495,-0.13424399224592226,0.8309969223256711,1
Hidden Arch Trail,Zion National Park,Mount Carmel Junction,Utah,United States,5.0571,1770.274,61.8744,3,out and back,2.0,3.5,8,1666,6,656,96,36,26,-1.6413695284897474,-0.9595903954997185,-1.5135633627998921,0.6908285091664846,1
Mystery Canyon via East Mesa Trail,Zion National Park,Springdale,Utah,United States,5.0541,17380.872,2348.7888,7,out and back,2.0,5.0,6,1666,6,656,96,21,44,-0.8765843291535061,-2.595696612182326,1.1798262803920052,1.970196840719593,2
Virgin River Walk,Zion National Park,Springdale,Utah,United States,5.027,1609.34,22.86,1,out and back,1.0,4.0,11,1666,6,656,96,26,27,-1.8381140781464305,-0.6624707495177341,-2.033977990652124,0.672447379419539,1
Mount Kinesava Trail,Zion National Park,Springdale,Utah,United States,5.0026,13035.654,1077.7728,5,out and back,2.0,4.5,7,1666,6,656,96,48,54,-1.2470256340984978,-1.4189114178936677,0.4388320162552462,0.47447992741461403,1
East Mesa Trail and Observation Point,Zion National Park,Springdale,Utah,United States,4.8618,14805.928,514.8072,3,out and back,2.0,4.5,10,1666,6,656,96,20,48,-1.490738118998101,-1.267301790558943,-0.8431879719740716,0.8059739919313839,1
6460 Lost Peak Trail,Zion National Park,Springdale,Utah,United States,4.4125,5632.69,408.7368,5,loop,2.0,5.0,4,1666,6,656,96,58,37,-1.5090300019295535,-0.9131534009528287,-0.04877482694185314,0.6917670457491278,1
Two Pine Arch Trail,Zion National Park,Kanab,Utah,United States,4.3964,804.67,115.824,3,out and back,2.0,3.5,3,1666,6,656,96,20,48,-1.5497296632233661,-1.125735847144722,-1.526186023841851,0.44304989046128046,1
The Triplets Trail,Zion National Park,Springdale,Utah,United States,4.2857,4506.152,359.9688,5,out and back,2.0,4.5,4,1666,6,656,96,58,37,-1.4773613255427425,-0.9791035144692529,-0.19430694778963853,0.5499043933883898,1
Jug Handle Arch Trail,Zion National Park,Springdale,Utah,United States,3.9444,3862.416,308.7624,5,loop,2.0,4.0,4,1666,6,656,96,48,37,-1.431797711764533,-1.1837946524857204,-0.5121850526359703,0.6138916589643253,1
G2 Trail,Zion National Park,Springdale,Utah,United States,3.5527,15610.598,973.836,5,out and back,2.0,5.0,2,1666,6,656,96,48,37,-1.3142774901769572,-1.482682485121785,0.2384494788229256,0.9747963496416368,1
South Ariel Peak Trail,Zion National Park,Springdale,Utah,United States,3.5516,1770.274,243.84,5,out and back,2.0,4.0,5,1666,6,656,96,48,54,-1.4044125756792076,-1.0787565243260377,-0.38252980452288254,0.1532242118886615,1
The Narrows (Top-Down) [PRIVATE PROPERTY],Zion National Park,Duck Creek Village,Utah,United States,3.5426,24944.77,309.9816,5,point to point,3.0,5.0,169,1666,6,656,96,57,36,-1.5010843734983048,-0.8146064374586658,0.41483964738949025,0.9889871514029543,1
Gifford Peak Trail,Zion National Park,Springdale,Utah,United States,3.4874,8368.568,566.928,5,out and back,2.0,3.5,2,1666,6,656,96,48,37,-1.2989982269752818,-1.491128097849414,-0.4013763527772454,0.5134346776440072,1
West Rim Trail to Wildcat Canyon Trail,Zion National Park,Springdale,Utah,United States,3.4318,18668.344,398.9832,3,out and back,1.0,4.0,7,1666,6,656,96,58,43,-1.4584010931658844,-1.0280622573967548,-0.40925463923491723,-0.06358838665013668,1
Orderville Canyon to Temple of Sinawava,Zion National Park,Mount Carmel Junction,Utah,United States,3.3341,18829.278,509.9304,5,point to point,,4.5,9,1666,6,656,96,20,26,-1.3476453254981637,-1.7981458024626957,-0.6820093032239369,1.6589636235036873,1
Hidden Canyon Short Hike [CLOSED],Zion National Park,Mount Carmel Junction,Utah,United States,3.1825,2092.142,144.78,3,out and back,2.0,4.5,62,1666,6,656,96,36,48,-1.6558882581860215,-0.7016355800160216,-0.982165803113092,0.42643015136779816,1
Deertrap Mountain from Weeping Rock Trailhead,Zion National Park,Springdale,Utah,United States,3.133,27036.912,1125.9312,5,out and back,2.0,4.5,3,1666,6,656,96,30,10,-1.222007578722262,-2.1578978032076175,-0.23810406803611017,1.94889883706637,1
Camp Creek,Zion National Park,New Harmony,Utah,United States,3.1119,2735.878,116.7384,3,out and back,2.0,4.0,2,1666,6,656,96,48,48,-1.5809610178793758,-0.8033007630379447,-0.9702414542768067,-0.06118461816745456,1
Parunuweap Pass Trail,Zion National Park,Springdale,Utah,United States,2.7591,10299.776,415.7472,5,point to point,2.0,5.0,2,1666,6,656,96,48,37,-1.440516710295282,-1.2093216793533024,-0.2017885613679644,0.8564020510990956,1
East Rim Trail to Mystery Canyon,Zion National Park,Virgin,Utah,United States,2.359,22047.958,3258.9216,5,point to point,2.0,5.0,1,1666,6,656,96,9,37,-0.7822617997273388,-3.1165482464991348,0.9427665064827322,2.1307035941741366,2
Scoggins Wash Trail,Zion National Park,Hurricane,Utah,United States,2.2718,20599.552,915.924,3,out and back,2.0,4.5,2,1666,6,656,96,20,10,-1.4300005874743233,-1.8544758768129455,-1.1074465914490528,1.7608526197391778,1
Peak 6965 - Kolob Canyons,Zion National Park,New Harmony,Utah,United States,2.2531,3540.548,255.7272,3,out and back,2.0,2.5,3,1666,6,656,96,25,48,-1.3798253024882223,-1.4888983420487247,-1.5820977291607061,0.03809535550079467,1
Crater Hill,Zion National Park,Hurricane,Utah,United States,2.0463,3862.416,214.884,3,loop,2.0,0.0,0,1666,6,656,96,9,48,-1.139228240756777,-2.167546605873008,-2.3540243236344662,-0.28438980703078376,1
Kayenta Trail to the Emerald Pools [CLOSED],Zion National Park,Springdale,Utah,United States,1.7699,3540.548,163.9824,3,out and back,2.0,4.0,39,1666,6,656,96,66,37,-1.6102320316798215,-0.6538611511165877,-0.7552197881394197,-0.13270105912015198,1
North Fork Taylor Creek,Zion National Park,New Harmony,Utah,United States,1.7143,8368.568,212.7504,3,out and back,,4.0,1,1666,6,656,96,41,43,-1.5104567097190593,-1.1184061033783927,-1.056767554204693,0.19309171983733964,1
Kayenta Trail to the Emerald Pools and Zion Lodge [CLOSED],Zion National Park,Springdale,Utah,United States,1.675,6920.162,313.944,3,out and back,2.0,4.0,26,1666,6,656,96,74,37,-1.556485658115638,-0.7107851922654923,-0.49833242880217804,-0.2991599409803675,1
Delicate Arch Trail,Arches National Park,Moab,Utah,United States,63.6748,4988.954,186.8424,3,out and back,3.0,5.0,2332,1006,6,481,71,75,65,-4.776368892171094,9.007737649112824,5.960381122259384,4.63312380362503,3
Devils Garden Loop Trail with 7 Arches,Arches National Park,Thompson,Utah,United States,44.0494,12070.05,325.8312,5,loop,3.0,5.0,1067,1006,6,481,71,75,69,-3.382927242312553,4.261316385168113,3.962175425345812,2.2184483013111964,3
Double Arch Trail,Arches National Park,Moab,Utah,United States,36.8536,804.67,9.7536,1,out and back,4.0,4.5,546,1006,6,481,71,44,37,-3.372154148551309,2.834055670104215,0.618965750265441,1.7713451806828682,3
Fiery Furnace and Surprise Arch,Arches National Park,Moab,Utah,United States,29.9949,2735.878,132.8928,3,loop,3.0,5.0,445,1006,6,481,71,48,26,-3.07669556307398,1.896173525888936,0.7642506508257538,2.0750209634505663,3
Landscape Arch Trail,Arches National Park,Moab,Utah,United States,29.3311,3057.746,78.9432,1,out and back,3.0,4.5,398,1006,6,481,71,63,48,-3.1000235373145038,2.2216813820006,0.6500433507400496,0.6244878248321664,3
Windows Loop and Turret Arch Trail,Arches National Park,Moab,Utah,United States,28.5314,1931.208,51.816,1,loop,2.0,4.5,381,1006,6,481,71,75,52,-3.0851678019437396,2.319242244694209,0.8150189284481065,0.20876180001126388,3
Balanced Rock Loop Trail,Arches National Park,Moab,Utah,United States,23.2085,482.802,13.716,1,loop,3.0,4.0,280,1006,6,481,71,85,48,-2.9143741785710207,1.7936308111231174,0.43879057498540885,-0.3665076160607512,1
Park Avenue Trail,Arches National Park,Moab,Utah,United States,22.7364,2896.812,90.8304,1,out and back,3.0,4.5,279,1006,6,481,71,56,54,-2.882994755363957,1.466139145106884,0.17840794045318983,0.2224085330659576,1
Sand Dune Arch Trail,Arches National Park,Moab,Utah,United States,22.4857,482.802,32.9184,1,out and back,3.0,4.5,259,1006,6,481,71,44,32,-2.942787210534964,1.231357473592616,-0.4207995853165199,0.9909673407052061,1
Wolfe Ranch and Petroglyph Trail,Arches National Park,Thompson,Utah,United States,22.3872,804.67,4.8768,1,loop,3.0,4.5,264,1006,6,481,71,44,48,-2.9039544624629174,1.3086842713729632,-0.22423658337815192,0.580296288142228,1
Double O Arch Trail,Arches National Park,Thompson,Utah,United States,21.8918,6276.426,197.8152,3,out and back,2.0,5.0,221,1006,6,481,71,20,48,-2.6728620517472454,0.5251500084378048,0.011922528693309817,1.501451538956221,1
Arches National Park Driving Tour,Arches National Park,Moab,Utah,United States,20.8472,45544.322,937.8696,1,point to point,3.0,4.5,162,1006,6,481,71,82,55,-2.364857194929005,0.38476705143449197,1.5980348671555247,-0.42138642659621645,1
Navajo Arch Trail,Arches National Park,Thompson,Utah,United States,16.5347,4667.086,149.9616,1,out and back,2.0,4.5,72,1006,6,481,71,56,65,-2.5872573859059362,0.5722896021821731,-0.17009856913606533,-0.5790058582549673,1
Delicate Arch Viewpoint Trail,Arches National Park,Moab,Utah,United States,16.3645,1126.538,42.9768,1,out and back,3.0,3.5,209,1006,6,481,71,28,21,-2.721905987564028,0.2962843777275062,-1.3129638119334117,1.0876135059728103,1
Pine Tree Arch Trail and Tunnel Arch Trail,Arches National Park,Moab,Utah,United States,16.1415,1448.406,57.912,1,out and back,2.0,4.5,155,1006,6,481,71,44,48,-2.7083410615031953,0.6292169983105629,-0.5864636413229896,0.2185675847572949,1
Broken Arch Trail,Arches National Park,Moab,Utah,United States,15.5947,2735.878,50.9016,1,loop,2.0,4.5,108,1006,6,481,71,44,48,-2.661891159621483,0.46449571600047895,-0.6612962028071226,0.12528117435442698,1
Partition Arch Trail,Arches National Park,Moab,Utah,United States,14.2205,4506.152,142.9512,1,out and back,,4.5,33,1006,6,481,71,56,48,-2.5697033193529566,0.27403671435818355,-0.5401473080866117,-0.27790525940356775,1
Tower Arch Trail,Arches National Park,Moab,Utah,United States,14.1402,3862.416,182.88,3,out and back,1.0,4.5,81,1006,6,481,71,48,37,-2.4678941942394617,-0.0518550854896797,-0.3002261920497735,0.5880755241998861,1
Dark Angel,Arches National Park,Moab,Utah,United States,14.0916,7563.898,219.7608,3,out and back,2.0,4.5,42,1006,6,481,71,20,10,-2.4647066897490992,-0.663524007570341,-1.0994627125982561,1.8222407743732358,1
Wall Arch and Pine Tree Arch,Arches National Park,Thompson,Utah,United States,14.0738,4506.152,137.7696,1,out and back,2.0,4.5,41,1006,6,481,71,9,48,-2.5376944136410167,-0.27569620292347313,-1.3404490382045533,0.7275395900077051,1
Skyline Arch Trail,Arches National Park,Thompson,Utah,United States,13.4435,804.67,12.8016,1,out and back,3.0,4.0,111,1006,6,481,71,56,37,-2.6379753821509206,0.39053704194202726,-0.8208588433104899,-0.04501070702243316,1
Tunnel Arch Trail,Arches National Park,Thompson,Utah,United States,12.2618,1126.538,46.9392,1,out and back,2.0,4.0,35,1006,6,481,71,44,48,-2.5205159711322382,0.0119663614551732,-1.0227437210044392,-0.22833903851363277,1
Private Arch Trail,Arches National Park,Thompson,Utah,United States,10.9605,8529.502,257.8608,3,out and back,2.0,4.5,14,1006,6,481,71,20,48,-2.273729294657134,-0.8022710836195228,-0.7400592016415288,0.7090396544899434,1
Fiery Furnace Viewpoint,Arches National Park,Moab,Utah,United States,10.5991,321.868,0.9144,1,out and back,2.0,4.0,61,1006,6,481,71,56,48,-2.530354050713907,0.15091399754218363,-0.8805730004986972,-0.5000150182348364,1
Tapestry Arch,Arches National Park,Moab,Utah,United States,10.3803,965.604,12.8016,1,out and back,2.0,4.5,34,1006,6,481,71,19,21,-2.594440915928819,-0.39755729977502735,-1.7947481452074836,1.060995357996717,1
Sand Dune Arch and Broken Arch,Arches National Park,Thompson,Utah,United States,8.5646,2414.01,57.912,1,out and back,2.0,4.5,40,1006,6,481,71,9,54,-2.4505128475521816,-0.522547504594792,-1.555715297182839,0.38657943379069354,1
Sand Dune Arch to Broken Arch Loop,Arches National Park,Thompson,Utah,United States,8.3903,4828.02,98.7552,3,loop,2.0,4.5,29,1006,6,481,71,44,48,-2.309050181196029,-0.509924697378383,-0.5580192853151674,0.11547904233424564,1
Eye of the Whale Trail,Arches National Park,Moab,Utah,United States,6.9018,8207.634,124.968,3,out and back,1.0,4.0,14,1006,6,481,71,44,68,-2.1465668922031123,-0.7146980215342827,-0.40425382478734306,-0.5905318742004843,1
Sevenmile Rim OHV Route,Arches National Park,Thompson,Utah,United States,5.9097,18829.278,425.8056,3,loop,2.0,4.5,24,1006,6,481,71,20,20,-2.1704297893838005,-1.4185868373787154,-0.9994005386704938,1.3288016166062562,1
Metal Masher OHV Trail,Arches National Park,Thompson,Utah,United States,5.4766,35888.282,787.908,5,loop,2.0,4.5,14,1006,6,481,71,20,20,-1.829872901303122,-2.1690953451097026,-0.09855560827890515,1.7076625709336395,1
Willow Springs OHV Road,Arches National Park,Moab,Utah,United States,5.3862,24140.1,300.8376,3,out and back,1.0,4.0,20,1006,6,481,71,45,66,-1.9973738522126405,-1.097588768476507,-0.08796917785726024,-0.5507698922483634,1
Lower Courthouse Wash Trail,Arches National Park,Moab,Utah,United States,5.006,2735.878,19.812,3,out and back,2.0,4.0,12,1006,6,481,71,50,10,-2.3283736027235986,-0.8665583531584645,-1.266572008784088,0.6901099519536821,1
Ribbon Arch Trail,Arches National Park,Moab,Utah,United States,4.9938,3218.68,119.7864,3,out and back,1.0,4.0,5,1006,6,481,71,20,26,-2.23504315366403,-1.2310873389959895,-1.5223397080026808,0.9196065421133091,1
Elephant Butte,Arches National Park,Moab,Utah,United States,4.889,2253.076,180.7464,5,loop,2.0,4.5,5,1006,6,481,71,9,44,-2.064276409901071,-1.506128145741432,-0.9399268644823435,1.1555604448307806,1
Klondike Bluffs,Arches National Park,Thompson,Utah,United States,4.8402,20921.42,279.8064,3,out and back,2.0,4.5,8,1006,6,481,71,20,57,-2.0552863407499067,-1.3429548537846625,-0.6424393601192804,0.29695119830377126,1
La Sal Mountains Viewpoint,Arches National Park,Moab,Utah,United States,4.4465,160.934,0.9144,1,loop,2.0,4.0,8,1006,6,481,71,17,37,-2.3880313669717315,-0.8606104295658945,-2.004345822120895,0.3343898696262818,1
Sovereign Singletrack,Arches National Park,Moab,Utah,United States,4.4098,18185.542,325.8312,5,loop,3.0,4.5,9,1006,6,481,71,36,76,-1.8650469617120122,-1.3715864473883101,0.27143614273236616,-0.20778526983379075,1
